segment_index,start_time_sec,end_time_sec,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_delta_1,mfcc_delta_2,mfcc_delta_3,mfcc_delta_4,mfcc_delta_5,mfcc_delta_6,mfcc_delta_7,mfcc_delta_8,mfcc_delta_9,mfcc_delta_10,mfcc_delta_11,mfcc_delta_12,mfcc_delta_13,mfcc_delta_14,mfcc_delta_15,mfcc_delta_16,mfcc_delta_17,mfcc_delta_18,mfcc_delta_19,mfcc_delta_20,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12,mfcc_delta2_13,mfcc_delta2_14,mfcc_delta2_15,mfcc_delta2_16,mfcc_delta2_17,mfcc_delta2_18,mfcc_delta2_19,mfcc_delta2_20
10,5.0,5.5,3.2583981575480165,166.8429106926307,-9.941432300573673,39.082895922818764,11.485057779425276,5.002876676250211,5.985336561646879,-7.644144574633476,-3.5801337469471983,-2.9830174711813373,0.7983574774241686,-2.808533817629181,0.33618250523431886,3.144392244324071,3.4355431778552785,6.341527253664042,5.645947486785654,-0.5141251028499109,-6.117014694229642,-2.9762341343242085,0.24310307210402082,2.4745703302420736,-2.2397057358230534,-4.639597445514009,3.270353622014796,2.5913199464321544,-0.7993298565260158,0.24811224079607438,1.579869072251628,2.4539329808946944,-0.0943371421049422,-2.4491214695689982,-0.5544906577130752,1.861457663740187,-0.12247622418038524,-2.8710104864435966,-0.38561243644558835,3.269971605254243,2.052293969606776,-0.699710701590737,0.8239286019151107,-0.9747619646124691,0.2566637587493554,-0.058935537489458664,-1.7042860248905494,0.5718343609716215,-0.0025248022271089996,0.48598254668875074,0.21465424342707967,-0.5432707787787866,0.2603891478896448,0.9360170731514961,0.5442999580987399,-0.6832486094010944,-0.11276717597098163,-0.1896572317505806,-0.6817045125296942,-0.198697440662042,0.016214586244954247,0.1308242083688964
11,5.5,6.0,3.0512741960764727,175.32037703286858,-20.191778573559542,17.476786689924424,20.609868089558887,10.941803327376258,-2.8662504568831366,-4.814864203674151,7.235882254390282,1.5442647140795078,1.5791816944209072,4.058735082614618,9.507853353952997,7.033211289581172,1.2628784275247713,-2.3021344375984683,-2.5481784473827336,3.5011041271568866,-2.7348428715171895,-7.599662117685775,3.5875110923280604,3.914595595804162,-1.8379582899976097,-4.9013309607293705,0.5890586167818458,1.6924259465575284,-1.1196319485327262,0.9455145685796956,0.5271363171269976,-1.2258958904604869,0.3925849087274053,1.5816934733109882,0.8849068497928902,-1.3977693506968984,-0.587347101333943,-0.31170831606365,-1.5008375755990038,0.13385174677448772,-0.7883151978588635,-1.0720150077009167,-0.8973160855033683,-2.296209165787396,2.1337800289287756,2.572629093693221,-2.591025814102155,-0.5850774095187337,0.8575068628332206,0.16089149456369592,-0.7861174115392406,-0.7714105357641793,0.23892931827299407,0.5953428357966514,-0.16110030491998992,-0.9484161605821441,0.13690951971492243,0.6926319820197504,0.1076999313158396,-0.8109797477619868,-0.2708234954526679,0.741984781766528
12,6.0,6.5,-8.116236246437337,169.6237452287836,-13.627369830767037,13.405830522149913,11.973976333985958,16.23416817830756,2.9351370369450143,-8.647422864557004,3.534677646654645,8.656409735171026,8.558710015906334,-0.17528702204237723,0.9720487088600863,3.22901236811847,0.07915701002487663,-3.4846530747411526,-1.440840953844881,9.187932884966077,9.01913339240939,-1.483647037552529,-6.40696577932222,-3.1026361610181064,3.2914306441069976,-1.6990670749577002,-2.688709645096362,1.3724151268816471,0.8529772855925987,1.808204320858968,0.8376511809486478,0.4672984063683917,1.6191906599488446,1.69503956716994,0.7326345712914476,-1.5616426839912023,-0.30266140245824447,0.1209940307045997,-1.1960225034748886,0.004533145360338397,0.2328301706746886,-0.03158413777773489,-0.3680130963791312,-1.044484982205938,2.3750310802952463,2.594225397035437,-2.4272235384563476,-1.5731310700499954,0.4261529109439436,-0.06359159779920275,-0.7962714230065203,-0.8640048164461216,-0.2688963145666404,0.26611745483909893,-0.013663196393721759,-0.22255246435026568,0.3679131456628161,0.9296236753136035,0.4740567121404251,-1.161479293842249,-0.6747161441772784,0.5244246821006571
13,6.5,7.0,-3.3521296553579694,173.37420865993744,-6.06286617664829,19.449194375746085,8.68756222430861,13.837496657442163,2.1152792460966037,-1.3500755703765444,0.16162912965133464,-10.085657521175005,6.743802236707586,10.198856499439675,6.073559809217141,-5.137644816855742,1.1007532525730341,8.4070438470485,-2.75965689788889,-2.6896312220398007,-10.828620823447418,-7.07920651811977,-2.799828212862864,-5.082106709060178,6.394006446783195,6.6658499701051515,-4.943501580047215,-1.0809617237636449,1.256949703033665,0.8402356226655939,-1.55262269699071,-1.2183781989872664,0.4774254406298052,-0.15284248162687308,-1.0076690778264246,-1.4823771730623667,0.28809469402105237,0.4645573535509427,0.0123974475130474,-1.6513996984401829,-0.4993774854760433,1.7233042753231562,0.1779591721620039,0.23685774045358285,1.1785273289134517,1.5706471546333907,-0.719302204810918,-1.2012256763365714,0.195570170084352,-0.6652944403314734,-0.6097286440975527,-0.11391351360023944,-0.8544844472802917,-0.8229384234342376,-0.35793043499107235,0.7169101516345295,0.42082657940822155,0.17866679238359726,0.89447618798803,0.2008483654621873,0.6386833600830897,0.6546693785384854
14,7.0,7.5,-25.574728813345846,152.30281407400577,-0.5487352784943219,29.60135670511944,4.002662486568612,10.41710564562549,7.75945813812,-0.3355172869874443,4.145248720165512,5.168435678287876,6.312000506025048,2.5966033098079864,5.716502134059484,1.421606877586522,2.0032987530399256,1.5919082648635552,-0.2284258053357059,2.6039082985501256,-0.9059748648910854,-3.3943826229958853,1.5967072428038274,1.750496571644555,5.519467297262769,2.547939074245909,-6.099483971852405,-3.8876415686572314,0.14314387241050522,-0.017206275242888223,-1.3616085357221173,-1.8698499470725216,-1.4812389808893434,-0.2512662179045738,0.3234813241279735,0.7909992531715934,1.2793686064561964,1.3889750553171223,1.22805361270051,-1.6447991413496623,-1.4657556074710245,0.5247530674005103,2.26925973594522,1.7100834519068366,-1.0037374276786457,0.030906515644048248,0.8146039512132599,-0.5775065266451379,-0.18126834959734603,-0.634855559176574,-0.48855017377848453,-0.3933322689469355,-0.7760486632683241,-0.40938157727613994,-0.16986736793293183,0.656350275363546,0.1949872111673161,-0.12545562854687173,0.6944235740703877,0.6369962232454791,0.4532509158594954,0.11134820597347303
15,7.5,8.0,-2.2186205847835816,158.57030906495663,5.238936384220056,42.7082734489654,-0.12198288696849807,8.445525974899072,1.006337507697691,-4.769638879130964,-0.8325167673186963,-2.8036392524152456,5.089663652510575,1.9085775085550716,2.0972812522211797,0.5250281695353162,1.7412810261225078,-2.5176283396461097,-3.0923987840720844,-1.463882071836047,-0.2691761702471674,1.9722270516516784,0.4754704420750554,2.672317931740744,2.9406600279917603,0.8284017378357743,-1.3020652438947207,-1.6836740873558853,0.21313560848008026,-1.4682523350267414,-1.4218770450253817,-0.626889281741227,-2.329622507254957,-1.5598457513229407,-0.7001687015807334,1.0104604388943494,0.725770791249943,-0.05236486645192548,1.7595053062534443,1.9627597174404237,3.2543944916294394,1.9231632824023857,1.2607724016939843,0.30803961446958683,-2.9573187542611343,-1.237611943037456,1.6892798141990049,0.17355032261282125,-0.1989424300618317,0.049187569506956644,0.46128589974580686,0.3456387092865463,-0.3513924638432798,0.1374145492659294,0.5027152805411975,0.378549355345762,0.0781178604879103,-0.09535196421496954,0.043165024055396885,0.7824917845299986,0.6209845771732654,-0.4403107928325784
16,8.0,8.5,-0.6994545677053998,185.77817788449678,8.319065375112615,14.515986356769794,-14.118670969637492,-0.5080543237070385,4.205327268196997,-7.023672586394236,-2.7762920834709215,-4.333849134571455,1.979584403558126,2.7135213838770564,4.577594607997933,4.352672140780905,6.155736155531119,8.92255829519176,4.865798052749262,0.3510626031158933,-3.5893669715458536,-3.385598485435704,3.301683572934913,1.5705687781156106,-0.0005832848905106289,1.3741896193972298,-0.43640805710631203,-1.2137613245479209,0.46854258488266154,-0.21182949617773242,-1.6704725139264376,-1.7951073969893045,-0.8575286824503923,0.3516333156372758,-0.2704524564960566,0.4736898868481677,0.4534366047638902,-0.24782300202832439,1.4025414375068495,1.3824345536474285,0.6221987614194227,0.42522738855001524,-0.03805115161999797,-2.2836681252910576,-2.835923800559466,0.1174383556521782,1.7938368075696807,0.8445489489303697,-0.3581094204579349,0.3932516446722877,0.916005100232139,1.015965927351058,0.5795431353137053,0.42716202467341435,0.28068509946554704,-0.45209912883197945,-0.268183098707447,-0.4744286581456125,-0.5501679358465242,0.18110183850677544,0.1753377409018971,-0.34207806539046043
17,8.5,9.0,-13.412414567802918,169.99811641339565,4.206533636507035,31.13388823909978,11.237902732938062,10.881706205329007,4.958022723458506,-5.347259595806851,-3.4869856936573536,-8.468961523451473,-2.738102248333731,2.3411687057904413,3.142170064344251,-1.550875253981189,2.6533885075771506,4.479894499624771,3.490757704335842,8.250590212879429,6.785047688027154,2.5322178251120606,2.65154563054151,-3.4519447399477725,-5.632562033445827,1.0646649823422163,0.6713595335747572,-1.5501502327541945,0.09953819648842875,1.183485080667799,0.9082387908404832,0.4724440724038552,-1.5913920278060687,0.2327804979318485,1.8028742151915769,0.5690242868281553,1.0916499973067568,0.8061965611488185,0.14097865538686202,0.7474423767112623,1.5615682159450586,-0.42848684941448684,0.4669984210976782,-1.4745599634682236,-1.7933693691343353,-0.5399072230323465,-0.1863671029327651,-0.00243383987487966,-0.7357754954277435,0.7508380139305226,1.4803563032132654,1.1799996690730152,1.2209376465034145,0.7278622233252117,-0.007143255242701279,-0.8603145780479753,-0.3049866968259091,-0.19965476070232038,-0.7594553703288449,-0.7880875466149146,-0.9129791947946598,-0.5893873389617446
18,9.0,9.5,-3.469413957161625,154.44175429036432,-0.035450329090364274,42.259497407038396,-3.8593206089162284,3.130208907670922,8.1263284546529,-1.1058544095381626,-2.8798793862973424,-0.9744401711405283,5.9382400441952425,4.1384742893766795,3.841795445517666,4.828008023585612,3.814428036132054,-3.145968164913506,3.4927031379945745,4.658844924429527,-1.3220929869311349,-1.5482410669760016,0.3184138904706104,-6.605712718966467,-4.373540674815759,3.0169992302535786,1.882987677261254,0.26834124869376974,-1.5906045238833424,0.6231832402712788,2.0533590475056425,2.660313012610224,1.0473614559547373,0.9882307808351021,0.4753853630695527,-1.2487783149552056,-0.24448649010944448,-1.4124489492113115,-0.7135227410988181,-0.13163127845120492,0.2573462348806509,-0.009812193643354682,2.457149806844576,1.4102909107947856,-0.5236310475591512,-1.5583250663140775,-0.5996299647349683,0.0896504780499078,-1.1836783510099789,0.15623226523918843,0.763213326883431,0.1683694463819412,0.3801460560242732,0.6031676867242833,0.03269482828045497,-0.5029893836870166,-0.1630978349593861,-0.33402474204606875,-0.7285811466767891,-0.3547812597908507,0.03209033843392847,0.1641565564022327
19,9.5,10.0,12.424087262652073,156.97879716228402,-18.746615930907573,34.15984283554218,-1.8948603994553457,-1.124356804560875,-0.4564721030881167,-1.81112256422001,3.7604708382969267,-2.121123372111435,-4.846624306838322,2.360003545464502,11.479551909419193,3.1324816622737375,8.37018507235582,7.547617696150612,-1.7009580497604309,0.11943865106344592,6.405027917170762,-1.0888859046506059,4.3020973887955964,-0.6123411370593309,-3.839708122717287,-2.692539182754131,-3.3935986257423285,-2.436894573351129,-2.4361683142756325,1.8684313664013643,4.1179886903249,3.0453988588240817,2.822620656059547,1.7611666327042026,-1.1088038875770443,-2.429878350443838,-0.4502011454429343,-0.4683256963720331,-0.9797394560879443,-1.2206450995848301,-1.128075219074471,-0.8062536213096504,4.972672010867099,2.065989619267423,0.10348876013586522,-0.2312038320898988,-0.5910159143323644,0.5950065889223455,-0.24372016222548823,-0.10834521711509888,-0.8431596571557889,-0.8701089998202312,0.18893159858306507,0.20131282555934943,-0.6300964870019352,0.004509879560095316,-0.3058090890675468,-0.6658965321540049,-0.3121305486344521,0.21450578342806154,0.15286090724257365,0.4349676470705649
20,10.0,10.5,-12.025636030579845,159.2592739152203,-2.072063215258863,28.08800520981648,1.862648982865475,6.8366834247067505,-1.0404479379463991,-5.675824900831264,3.866774888080143,5.7937968528096375,8.270652712584106,7.645257868215534,2.7858305008082245,-4.2328978921225815,2.0749054225945627,0.3264519508722865,3.89404222430331,3.758481991767861,-2.112625911714404,-1.6241075887711443,14.76215672803074,7.202221530645314,-3.5151654780505357,-4.53883362962498,-1.4020788011226089,-0.3221367639999149,-4.181995914785198,0.22685868715142665,0.5407191707485071,-2.239737558289712,-1.1638047442618351,2.603278681872514,1.348860736290529,-0.5418057129509175,0.40887300134180565,-1.2806855834982414,-1.6800052401396908,0.5925719928412224,2.12747217109883,1.4348935565087602,4.3468035874353115,1.2953852774787256,-0.324716072097272,0.7083869679420597,0.5408204144785835,1.0405179886435347,0.6093900428963115,-0.23575223972074244,-1.565860173055179,-1.2055167292206281,-0.7606627540823536,-0.631286774523989,-0.4325264313708669,0.422935303752802,0.33743597933908714,0.20093199227697822,-0.21212575506784373,0.1834818310429966,0.4544102388904859,0.3175724997570089
21,10.5,11.0,12.376183412884162,164.52765091567102,-13.973700533995139,24.756938423940092,-8.591075191664423,-3.1560039199445438,-2.6394306516199997,6.279882481846516,13.729630620778389,3.3739142586938446,10.208794697769564,9.39361007989202,-1.873866901186246,-9.169814048346275,1.2721440871312264,0.4020559598717112,-1.6086091192582441,2.5975461812861154,1.539938055046437,-1.4611170205386177,20.293034266096925,-0.02596376841655285,-5.544305831149113,3.6865622518320023,-0.641186798895132,1.720121718204373,0.17663308081191623,0.8399212716522311,-2.551239556559891,-1.42807564124733,0.45884906521754243,0.4318206752098892,-1.7843459064285856,0.23808738362648768,-0.7640751937566015,-2.5891677824777393,-0.9364328382649613,1.4578696582053556,1.390809784048837,1.0239985108622789,-1.2577878166008762,-0.8707695389498199,0.983927218718465,1.4079804830567275,1.6790243993167286,1.8411160525030978,1.5642738151096072,-0.593236108798819,-2.0141275623088637,-0.5802184724043904,-0.8070001086701973,-1.0783673656163535,-0.0966136809109133,0.4289957894663346,0.11764630854460387,0.26732049624261445,0.501390916742342,0.340708214795462,0.09784776751568822,0.05678247448709997
22,11.0,11.5,70.365321607876,186.67843506689738,-19.997735417799248,24.26678146471455,-7.521607218424729,2.5353486453631833,-11.692171845007136,-4.017063496814293,-5.16086342379554,-14.92064677799172,-7.4084931794178726,13.638064431525484,17.262808532273027,8.270127314141032,9.407813535453379,-5.976615214265259,-4.953497527954967,6.382651123524303,11.74781279962517,5.812342273511801,14.05696338899649,-0.4219750158942327,-5.144822181086205,3.369383352670808,3.2108838362305714,3.3924230461336884,0.1499449930544385,-0.04132291095786611,-2.4413276943278532,-1.1305333834572073,-1.5740665190360261,-1.503530113037684,-1.34947578435901,-0.46808466322635967,1.5996304307428237,0.6526320552264323,-1.7958048253495276,-0.5534795021313155,1.2699549277714253,0.6629242390557244,-6.301383155168001,-2.976272943558646,1.5649780369344208,0.06824636317208463,0.43383785102753186,1.1004113514264566,1.9827333944824301,-0.046197510431780185,-0.5787901097169184,1.1731965841861443,0.30517499027941297,-0.9965950039732201,-0.4867680683426011,-0.22828455437636264,-0.3698915512928919,0.6748683945912617,0.9042606748172926,-0.09293508680278129,-0.9237227504467336,-0.5468070265884069
